id,type,speaker_or_blank,text,translation_or_blank,text_tts,lesson,section,pause_after_ms,repeat_count,repeat_style,is_key_phrase,playback_speed_hint
PODB030949,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,37,breakdown,500,1,normal,false,normal
PODB030950,podcast,Joon,이,partícula,[slowly] 이,37,word_repeat,1000,1,slow,true,slow
PODB030951,podcast,Profesor,이 es una partícula de sujeto. Marca quién o qué realiza o tiene la idea principal.,,[teacherly] 이 es una partícula de sujeto. Marca quién o qué realiza o tiene la idea principal.,37,explanation,700,1,normal,false,normal
PODB030952,podcast,Joon,길이,palabra importante según el contexto,[slowly] 길이,37,word_repeat,1500,1,slow,true,slow
PODB030953,podcast,Profesor,길이 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 길이 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030954,podcast,Joon,맞는,palabra importante según el contexto,[slowly] 맞는,37,word_repeat,1500,1,slow,true,slow
PODB030955,podcast,Profesor,맞는 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 맞는 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030956,podcast,Joon,것,palabra importante según el contexto,[slowly] 것,37,word_repeat,1500,1,slow,true,slow
PODB030957,podcast,Profesor,것 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 것 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030958,podcast,Joon,같아요,palabra importante según el contexto,[slowly] 같아요,37,word_repeat,1500,1,slow,true,slow
PODB030959,podcast,Profesor,같아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 같아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030960,podcast,Joon,하지,palabra importante según el contexto,[slowly] 하지,37,word_repeat,1500,1,slow,true,slow
PODB030961,podcast,Profesor,하지 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 하지 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030962,podcast,Joon,만,solo,[slowly] 만,37,word_repeat,1000,1,slow,true,slow
PODB030963,podcast,Profesor,만 significa “solo” o “solamente”.,,[teacherly] 만 significa “solo” o “solamente”.,37,explanation,700,1,normal,false,normal
PODB030964,podcast,Joon,확실하지,palabra importante según el contexto,[slowly] 확실하지,37,word_repeat,1500,1,slow,true,slow
PODB030965,podcast,Profesor,확실하지 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 확실하지 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030966,podcast,Joon,는,partícula,[slowly] 는,37,word_repeat,1000,1,slow,true,slow
PODB030967,podcast,Profesor,는 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 는 es una partícula de tema. Marca de qué estamos hablando.,37,explanation,700,1,normal,false,normal
PODB030968,podcast,Joon,않아요,palabra importante según el contexto,[slowly] 않아요,37,word_repeat,1500,1,slow,true,slow
PODB030969,podcast,Profesor,않아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 않아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030970,podcast,Profesor,"Las partículas importantes aquí son 이, 만, 는. En coreano, las partículas muestran la función de cada palabra.",,"[teacherly] Las partículas importantes aquí son 이, 만, 는. En coreano, las partículas muestran la función de cada palabra.",37,grammar,800,1,normal,false,normal
PODB030971,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,37,phrase_repeat,500,1,normal,false,normal
PODB030972,podcast,Joon,이 길이 맞는 것 같아요. 하지만 확실하지는 않아요.,Creo que este camino es correcto. Pero no estoy seguro.,[slowly] 이 길이 맞는 것 같아요. 하지만 확실하지는 않아요.,37,phrase_repeat,2500,1,slow,true,slow
PODB030973,podcast,Joon,이 길이 맞는 것 같아요. 하지만 확실하지는 않아요.,Creo que este camino es correcto. Pero no estoy seguro.,[natural] 이 길이 맞는 것 같아요. 하지만 확실하지는 않아요.,37,phrase_repeat,1000,1,natural,true,normal
PODB030974,podcast,Profesor,"La frase importante es 지도에는 강 옆으로 가라고 되어 있어요.. Significa “En el mapa dice que vayamos junto al río.”. Suena natural dentro del contexto. Se usa para decir que algo o alguien existe, está presente o está en cierto lugar. Literalmente sería algo como: “palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, hay, existe, está”. Palabras y bloques importantes: 지도에 = palabra importante según el contexto; 는 es partícula; 강 = palabra importante según el contexto; 옆으 = palabra importante según el contexto; 로 = palabra importante según el contexto; 가라고 = palabra importante según el contexto; 되어 = palabra importante según el contexto; 있어요 = hay, existe, está. Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",En el mapa dice que vayamos junto al río.,"[teacherly] La frase importante es 지도에는 강 옆으로 가라고 되어 있어요.. Significa “En el mapa dice que vayamos junto al río.”. Suena natural dentro del contexto. Se usa para decir que algo o alguien existe, está presente o está en cierto lugar. Literalmente sería algo como: “palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, hay, existe, está”. Palabras y bloques importantes: 지도에 = palabra importante según el contexto; 는 es partícula; 강 = palabra importante según el contexto; 옆으 = palabra importante según el contexto; 로 = palabra importante según el contexto; 가라고 = palabra importante según el contexto; 되어 = palabra importante según el contexto; 있어요 = hay, existe, está. Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",37,explanation,500,1,normal,true,normal
PODB030975,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,37,breakdown,500,1,normal,false,normal
PODB030976,podcast,Hana,지도에,palabra importante según el contexto,[slowly] 지도에,37,word_repeat,1500,1,slow,true,slow
PODB030977,podcast,Profesor,지도에 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 지도에 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030978,podcast,Hana,는,partícula,[slowly] 는,37,word_repeat,1000,1,slow,true,slow
PODB030979,podcast,Profesor,는 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 는 es una partícula de tema. Marca de qué estamos hablando.,37,explanation,700,1,normal,false,normal
PODB030980,podcast,Hana,강,palabra importante según el contexto,[slowly] 강,37,word_repeat,1500,1,slow,true,slow
PODB030981,podcast,Profesor,강 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 강 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030982,podcast,Hana,옆으,palabra importante según el contexto,[slowly] 옆으,37,word_repeat,1500,1,slow,true,slow
PODB030983,podcast,Profesor,옆으 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 옆으 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030984,podcast,Hana,로,palabra importante según el contexto,[slowly] 로,37,word_repeat,1500,1,slow,true,slow
PODB030985,podcast,Profesor,로 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 로 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030986,podcast,Hana,가라고,palabra importante según el contexto,[slowly] 가라고,37,word_repeat,1500,1,slow,true,slow
PODB030987,podcast,Profesor,가라고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 가라고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030988,podcast,Hana,되어,palabra importante según el contexto,[slowly] 되어,37,word_repeat,1500,1,slow,true,slow
PODB030989,podcast,Profesor,되어 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 되어 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB030990,podcast,Hana,있어요,"hay, existe, está",[slowly] 있어요,37,word_repeat,1500,1,slow,true,slow
PODB030991,podcast,Profesor,"있어요 significa “hay, existe, está”.",,"[teacherly] 있어요 significa “hay, existe, está”.",37,explanation,700,1,normal,false,normal
PODB030992,podcast,Profesor,"Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",,"[teacherly] Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",37,grammar,800,1,normal,false,normal
PODB030993,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,37,phrase_repeat,500,1,normal,false,normal
PODB030994,podcast,Hana,지도에는 강 옆으로 가라고 되어 있어요.,En el mapa dice que vayamos junto al río.,[slowly] 지도에는 강 옆으로 가라고 되어 있어요.,37,phrase_repeat,2500,1,slow,true,slow
PODB030995,podcast,Hana,지도에는 강 옆으로 가라고 되어 있어요.,En el mapa dice que vayamos junto al río.,[natural] 지도에는 강 옆으로 가라고 되어 있어요.,37,phrase_repeat,1000,1,natural,true,normal
PODB030996,podcast,Profesor,"La frase importante es 그럼 지금 우리는 강에서 멀어지고 있어요.. Significa “Entonces ahora nos estamos alejando del río.”. Suena natural dentro del contexto. Se usa para decir que algo o alguien existe, está presente o está en cierto lugar. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto, hay, existe, está”. Palabras y bloques importantes: 그럼 = palabra importante según el contexto; 지금 = palabra importante según el contexto; 우리 = palabra importante según el contexto; 는 es partícula; 강에서 = palabra importante según el contexto; 멀어지고 = palabra importante según el contexto; 있어요 = hay, existe, está. Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",Entonces ahora nos estamos alejando del río.,"[teacherly] La frase importante es 그럼 지금 우리는 강에서 멀어지고 있어요.. Significa “Entonces ahora nos estamos alejando del río.”. Suena natural dentro del contexto. Se usa para decir que algo o alguien existe, está presente o está en cierto lugar. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto, hay, existe, está”. Palabras y bloques importantes: 그럼 = palabra importante según el contexto; 지금 = palabra importante según el contexto; 우리 = palabra importante según el contexto; 는 es partícula; 강에서 = palabra importante según el contexto; 멀어지고 = palabra importante según el contexto; 있어요 = hay, existe, está. Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",37,explanation,500,1,normal,true,normal
PODB030997,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,37,breakdown,500,1,normal,false,normal
PODB030998,podcast,Saul,그럼,palabra importante según el contexto,[slowly] 그럼,37,word_repeat,1500,1,slow,true,slow
PODB030999,podcast,Profesor,그럼 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 그럼 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031000,podcast,Saul,지금,palabra importante según el contexto,[slowly] 지금,37,word_repeat,1500,1,slow,true,slow
PODB031001,podcast,Profesor,지금 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 지금 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031002,podcast,Saul,우리,palabra importante según el contexto,[slowly] 우리,37,word_repeat,1500,1,slow,true,slow
PODB031003,podcast,Profesor,우리 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 우리 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031004,podcast,Saul,는,partícula,[slowly] 는,37,word_repeat,1000,1,slow,true,slow
PODB031005,podcast,Profesor,는 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 는 es una partícula de tema. Marca de qué estamos hablando.,37,explanation,700,1,normal,false,normal
PODB031006,podcast,Saul,강에서,palabra importante según el contexto,[slowly] 강에서,37,word_repeat,1500,1,slow,true,slow
PODB031007,podcast,Profesor,강에서 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 강에서 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031008,podcast,Saul,멀어지고,palabra importante según el contexto,[slowly] 멀어지고,37,word_repeat,1500,1,slow,true,slow
PODB031009,podcast,Profesor,멀어지고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 멀어지고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031010,podcast,Saul,있어요,"hay, existe, está",[slowly] 있어요,37,word_repeat,1500,1,slow,true,slow
PODB031011,podcast,Profesor,"있어요 significa “hay, existe, está”.",,"[teacherly] 있어요 significa “hay, existe, está”.",37,explanation,700,1,normal,false,normal
PODB031012,podcast,Profesor,"Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",,"[teacherly] Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",37,grammar,800,1,normal,false,normal
PODB031013,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,37,phrase_repeat,500,1,normal,false,normal
PODB031014,podcast,Saul,그럼 지금 우리는 강에서 멀어지고 있어요.,Entonces ahora nos estamos alejando del río.,[slowly] 그럼 지금 우리는 강에서 멀어지고 있어요.,37,phrase_repeat,2500,1,slow,true,slow
PODB031015,podcast,Saul,그럼 지금 우리는 강에서 멀어지고 있어요.,Entonces ahora nos estamos alejando del río.,[natural] 그럼 지금 우리는 강에서 멀어지고 있어요.,37,phrase_repeat,1000,1,natural,true,normal
PODB031016,podcast,Profesor,"La frase importante es 맞아요. 다시 돌아가는 게 좋겠어요.. Significa “Correcto. Creo que sería mejor volver.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 맞아요 = palabra importante según el contexto; 다시 = palabra importante según el contexto; 돌아가 = palabra importante según el contexto; 는 es partícula; 게 = palabra importante según el contexto; 좋겠어요 = palabra importante según el contexto. Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra.",Correcto. Creo que sería mejor volver.,"[teacherly] La frase importante es 맞아요. 다시 돌아가는 게 좋겠어요.. Significa “Correcto. Creo que sería mejor volver.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 맞아요 = palabra importante según el contexto; 다시 = palabra importante según el contexto; 돌아가 = palabra importante según el contexto; 는 es partícula; 게 = palabra importante según el contexto; 좋겠어요 = palabra importante según el contexto. Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra.",37,explanation,500,1,normal,true,normal
PODB031017,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,37,breakdown,500,1,normal,false,normal
PODB031018,podcast,Aru,맞아요,palabra importante según el contexto,[slowly] 맞아요,37,word_repeat,1500,1,slow,true,slow
PODB031019,podcast,Profesor,맞아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 맞아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031020,podcast,Aru,다시,palabra importante según el contexto,[slowly] 다시,37,word_repeat,1500,1,slow,true,slow
PODB031021,podcast,Profesor,다시 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 다시 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031022,podcast,Aru,돌아가,palabra importante según el contexto,[slowly] 돌아가,37,word_repeat,1500,1,slow,true,slow
PODB031023,podcast,Profesor,돌아가 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 돌아가 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031024,podcast,Aru,는,partícula,[slowly] 는,37,word_repeat,1000,1,slow,true,slow
PODB031025,podcast,Profesor,는 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 는 es una partícula de tema. Marca de qué estamos hablando.,37,explanation,700,1,normal,false,normal
PODB031026,podcast,Aru,게,palabra importante según el contexto,[slowly] 게,37,word_repeat,1500,1,slow,true,slow
PODB031027,podcast,Profesor,게 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 게 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031028,podcast,Aru,좋겠어요,palabra importante según el contexto,[slowly] 좋겠어요,37,word_repeat,1500,1,slow,true,slow
PODB031029,podcast,Profesor,좋겠어요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 좋겠어요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031030,podcast,Profesor,"Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra.",,"[teacherly] Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra.",37,grammar,800,1,normal,false,normal
PODB031031,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,37,phrase_repeat,500,1,normal,false,normal
PODB031032,podcast,Aru,맞아요. 다시 돌아가는 게 좋겠어요.,Correcto. Creo que sería mejor volver.,[slowly] 맞아요. 다시 돌아가는 게 좋겠어요.,37,phrase_repeat,2500,1,slow,true,slow
PODB031033,podcast,Aru,맞아요. 다시 돌아가는 게 좋겠어요.,Correcto. Creo que sería mejor volver.,[natural] 맞아요. 다시 돌아가는 게 좋겠어요.,37,phrase_repeat,1000,1,natural,true,normal
PODB031034,podcast,Profesor,"La frase importante es 죄송해요. 제가 길을 잘못 본 것 같아요.. Significa “Lo siento. Creo que vi mal el camino.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 죄송해요 = palabra importante según el contexto; 제가 = palabra importante según el contexto; 길을 = palabra importante según el contexto; 잘못 = palabra importante según el contexto; 본 = palabra importante según el contexto; 것 = palabra importante según el contexto; 같아요 = palabra importante según el contexto.",Lo siento. Creo que vi mal el camino.,"[teacherly] La frase importante es 죄송해요. 제가 길을 잘못 본 것 같아요.. Significa “Lo siento. Creo que vi mal el camino.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 죄송해요 = palabra importante según el contexto; 제가 = palabra importante según el contexto; 길을 = palabra importante según el contexto; 잘못 = palabra importante según el contexto; 본 = palabra importante según el contexto; 것 = palabra importante según el contexto; 같아요 = palabra importante según el contexto.",37,explanation,500,1,normal,true,normal
PODB031035,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,37,breakdown,500,1,normal,false,normal
PODB031036,podcast,Joon,죄송해요,palabra importante según el contexto,[slowly] 죄송해요,37,word_repeat,1500,1,slow,true,slow
PODB031037,podcast,Profesor,죄송해요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 죄송해요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031038,podcast,Joon,제가,palabra importante según el contexto,[slowly] 제가,37,word_repeat,1500,1,slow,true,slow
PODB031039,podcast,Profesor,제가 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 제가 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031040,podcast,Joon,길을,palabra importante según el contexto,[slowly] 길을,37,word_repeat,1500,1,slow,true,slow
PODB031041,podcast,Profesor,길을 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 길을 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031042,podcast,Joon,잘못,palabra importante según el contexto,[slowly] 잘못,37,word_repeat,1500,1,slow,true,slow
PODB031043,podcast,Profesor,잘못 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 잘못 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031044,podcast,Joon,본,palabra importante según el contexto,[slowly] 본,37,word_repeat,1500,1,slow,true,slow
PODB031045,podcast,Profesor,본 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 본 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031046,podcast,Joon,것,palabra importante según el contexto,[slowly] 것,37,word_repeat,1500,1,slow,true,slow
PODB031047,podcast,Profesor,것 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 것 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031048,podcast,Joon,같아요,palabra importante según el contexto,[slowly] 같아요,37,word_repeat,1500,1,slow,true,slow
PODB031049,podcast,Profesor,같아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 같아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,37,explanation,700,1,normal,false,normal
PODB031050,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,37,phrase_repeat,500,1,normal,false,normal
PODB031051,podcast,Joon,죄송해요. 제가 길을 잘못 본 것 같아요.,Lo siento. Creo que vi mal el camino.,[slowly] 죄송해요. 제가 길을 잘못 본 것 같아요.,37,phrase_repeat,2500,1,slow,true,slow
PODB031052,podcast,Joon,죄송해요. 제가 길을 잘못 본 것 같아요.,Lo siento. Creo que vi mal el camino.,[natural] 죄송해요. 제가 길을 잘못 본 것 같아요.,37,phrase_repeat,1000,1,natural,true,normal
PODB031053,podcast,Profesor,Repaso final: escucha otra vez las frases clave e intenta repetirlas sin mirar el texto.,,[teacherly] Repaso final: escucha otra vez las frases clave e intenta repetirlas sin mirar el texto.,37,review,0,1,normal,false,normal
PODB031054,podcast,Profesor,Buen trabajo. Esta lección ya está lista para escuchar de nuevo en modo repaso.,,[teacherly] Buen trabajo. Esta lección ya está lista para escuchar de nuevo en modo repaso.,37,outro,0,1,normal,false,normal
PODB031055,podcast,Profesor,Hoy vamos a escuchar y entender la Lección 38.,,[teacherly] Hoy vamos a escuchar y entender la Lección 38.,38,intro,0,1,normal,false,normal
PODB031056,podcast,Profesor,Primero escucha la escena completa.,,[teacherly] Primero escucha la escena completa.,38,intro,0,1,normal,false,normal
PODB031057,podcast,Hana,저기 보이는 곳이 돌마을이에요.,El lugar que se ve allí es la aldea de piedra.,[calm narrator] 저기 보이는 곳이 돌마을이에요.,38,scene,0,1,normal,false,normal
PODB031058,podcast,Saul,집들이 우리 마을보다 낮아요.,Las casas son más bajas que las de nuestra aldea.,[calm narrator] 집들이 우리 마을보다 낮아요.,38,scene,0,1,normal,false,normal
PODB031059,podcast,Aru,맞아요. 여기는 바람이 강해서 높은 집을 잘 안 지어요.,"Correcto. Aquí el viento es fuerte, así que no construyen casas altas.",[calm narrator] 맞아요. 여기는 바람이 강해서 높은 집을 잘 안 지어요.,38,scene,0,1,normal,false,normal
PODB031060,podcast,Joon,사람들도 조금 다르게 말할 거예요. 그래도 걱정하지 마세요.,La gente también hablará un poco diferente. Pero no se preocupe.,[calm narrator] 사람들도 조금 다르게 말할 거예요. 그래도 걱정하지 마세요.,38,scene,0,1,normal,false,normal
PODB031061,podcast,Saul,다르게 말해도 천천히 들으면 이해할 수 있을 것 같아요.,"Aunque hablen diferente, creo que si escucho despacio podré entender.",[calm narrator] 다르게 말해도 천천히 들으면 이해할 수 있을 것 같아요.,38,scene,0,1,normal,false,normal
PODB031062,podcast,Hana,그 말이 정말 많이 자연스러워졌어요.,Esa frase se volvió mucho más natural.,[calm narrator] 그 말이 정말 많이 자연스러워졌어요.,38,scene,0,1,normal,false,normal
PODB031063,podcast,Narrador,돌,piedra,[calm narrator] 돌,38,scene,0,1,normal,false,normal
PODB031064,podcast,Narrador,낮아요,es bajo,[calm narrator] 낮아요,38,scene,0,1,normal,false,normal
PODB031065,podcast,Narrador,바람,viento,[calm narrator] 바람,38,scene,0,1,normal,false,normal
PODB031066,podcast,Narrador,강해요,es fuerte,[calm narrator] 강해요,38,scene,0,1,normal,false,normal
PODB031067,podcast,Narrador,높아요,es alto,[calm narrator] 높아요,38,scene,0,1,normal,false,normal
PODB031068,podcast,Narrador,자연스러워요,es natural,[calm narrator] 자연스러워요,38,scene,0,1,normal,false,normal
PODB031069,podcast,Profesor,"En la lección 38, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",,"[teacherly] En la lección 38, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",38,explanation,0,1,normal,false,normal
PODB031070,podcast,Profesor,"La frase importante es 저기 보이는 곳이 돌마을이에요.. Significa “El lugar que se ve allí es la aldea de piedra.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “allá, ahí lejos, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 저기 = allá, ahí lejos; 보이 = palabra importante según el contexto; 는 es partícula; 곳이 = palabra importante según el contexto; 돌마을이에요 = palabra importante según el contexto. Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra.",El lugar que se ve allí es la aldea de piedra.,"[teacherly] La frase importante es 저기 보이는 곳이 돌마을이에요.. Significa “El lugar que se ve allí es la aldea de piedra.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “allá, ahí lejos, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 저기 = allá, ahí lejos; 보이 = palabra importante según el contexto; 는 es partícula; 곳이 = palabra importante según el contexto; 돌마을이에요 = palabra importante según el contexto. Las partículas importantes aquí son 는. En coreano, las partículas muestran la función de cada palabra.",38,explanation,500,1,normal,true,normal
PODB031071,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,38,breakdown,500,1,normal,false,normal
PODB031072,podcast,Hana,저기,"allá, ahí lejos",[slowly] 저기,38,word_repeat,1500,1,slow,true,slow
